date,sentiment_score,sentiment_label,simulated_headline
2018-11-20,-1.0,Negative,Market bleeds amidst macroeconomic uncertainty.
2018-11-21,0.335,Positive,Market shows strong resilience.
2018-11-22,-0.872,Negative,Investors fleeing risk-on assets.
2018-11-23,0.34,Positive,Market shows strong resilience.
2018-11-24,-1.0,Negative,Fears of regulatory crackdown loom.
2018-11-25,0.631,Positive,Institutional adoption continues to grow.
2018-11-26,-0.82,Negative,Fears of regulatory crackdown loom.
2018-11-27,-0.121,Neutral,Market consolidating around key levels.
2018-11-28,0.808,Positive,Market shows strong resilience.
2018-11-29,0.156,Neutral,Low volatility day ahead of fed meeting.
2018-11-30,-0.794,Negative,Bears dominating as support levels break.
2018-12-01,0.697,Positive,Bulls taking control of the market.
2018-12-02,-0.218,Neutral,Sideways trading continues throughout the session.
2018-12-03,-1.0,Negative,Fears of regulatory crackdown loom.
2018-12-04,0.218,Neutral,Market participants remain undecided.
2018-12-05,-0.773,Negative,Fears of regulatory crackdown loom.
2018-12-06,-0.95,Negative,Fears of regulatory crackdown loom.
2018-12-07,-0.449,Negative,Fears of regulatory crackdown loom.
2018-12-08,-0.041,Neutral,Trading sideways with no clear direction.
2018-12-09,0.581,Positive,Record high inflows seen in crypto funds.
2018-12-10,-0.554,Negative,Market bleeds amidst macroeconomic uncertainty.
2018-12-11,-0.106,Neutral,Trading sideways with no clear direction.
2018-12-12,0.215,Neutral,Trading sideways with no clear direction.
2018-12-13,-0.53,Negative,Major exchange hack sparks panic selling.
2018-12-14,-0.305,Negative,Fears of regulatory crackdown loom.
2018-12-15,-0.163,Neutral,Sideways trading continues throughout the session.
2018-12-16,0.054,Neutral,Low volatility day ahead of fed meeting.
2018-12-17,0.999,Positive,Institutional adoption continues to grow.
2018-12-18,0.46,Positive,Record high inflows seen in crypto funds.
2018-12-19,0.094,Neutral,Sideways trading continues throughout the session.
2018-12-20,1.0,Positive,Record high inflows seen in crypto funds.
2018-12-21,-0.619,Negative,Fears of regulatory crackdown loom.
2018-12-22,0.584,Positive,Bulls taking control of the market.
2018-12-23,-0.085,Neutral,Sideways trading continues throughout the session.
2018-12-24,0.485,Positive,Market shows strong resilience.
2018-12-25,-0.963,Negative,Bears dominating as support levels break.
2018-12-26,0.071,Neutral,Trading sideways with no clear direction.
2018-12-27,-0.96,Negative,Bears dominating as support levels break.
2018-12-28,1.0,Positive,Market shows strong resilience.
2018-12-29,-0.516,Negative,Bears dominating as support levels break.
2018-12-30,0.354,Positive,Record high inflows seen in crypto funds.
2018-12-31,-0.247,Neutral,Market consolidating around key levels.
2019-01-01,0.276,Neutral,Trading sideways with no clear direction.
2019-01-02,0.277,Neutral,Market consolidating around key levels.
2019-01-03,-0.365,Negative,Bears dominating as support levels break.
2019-01-04,0.242,Neutral,Sideways trading continues throughout the session.
2019-01-05,-0.077,Neutral,Market participants remain undecided.
2019-01-06,0.665,Positive,Market shows strong resilience.
2019-01-07,-0.116,Neutral,Low volatility day ahead of fed meeting.
2019-01-08,0.091,Neutral,Trading sideways with no clear direction.
2019-01-09,-0.022,Neutral,Market consolidating around key levels.
2019-01-10,-0.803,Negative,Fears of regulatory crackdown loom.
2019-01-11,0.024,Neutral,Market participants remain undecided.
2019-01-12,0.12,Neutral,Market participants remain undecided.
2019-01-13,-0.604,Negative,Market bleeds amidst macroeconomic uncertainty.
2019-01-14,0.773,Positive,Record high inflows seen in crypto funds.
2019-01-15,-0.225,Neutral,Market participants remain undecided.
2019-01-16,0.2,Neutral,Market participants remain undecided.
2019-01-17,-0.017,Neutral,Market consolidating around key levels.
2019-01-18,-0.029,Neutral,Market consolidating around key levels.
2019-01-19,0.285,Neutral,Market participants remain undecided.
2019-01-20,-0.666,Negative,Fears of regulatory crackdown loom.
2019-01-21,-0.226,Neutral,Market participants remain undecided.
2019-01-22,0.098,Neutral,Low volatility day ahead of fed meeting.
2019-01-23,0.036,Neutral,Market participants remain undecided.
2019-01-24,0.181,Neutral,Market consolidating around key levels.
2019-01-25,-0.014,Neutral,Low volatility day ahead of fed meeting.
2019-01-26,-0.031,Neutral,Market consolidating around key levels.
2019-01-27,-0.202,Neutral,Sideways trading continues throughout the session.
2019-01-28,-0.539,Negative,Market bleeds amidst macroeconomic uncertainty.
2019-01-29,-0.173,Neutral,Trading sideways with no clear direction.
2019-01-30,0.305,Positive,Market shows strong resilience.
2019-01-31,-0.047,Neutral,Trading sideways with no clear direction.
2019-02-01,0.255,Neutral,Sideways trading continues throughout the session.
2019-02-02,0.377,Positive,Positive regulatory news sparks a rally.
2019-02-03,-0.279,Neutral,Low volatility day ahead of fed meeting.
2019-02-04,-0.175,Neutral,Market consolidating around key levels.
2019-02-05,-0.018,Neutral,Market participants remain undecided.
2019-02-06,-0.48,Negative,Bears dominating as support levels break.
2019-02-07,-0.203,Neutral,Market participants remain undecided.
2019-02-08,0.819,Positive,Market shows strong resilience.
2019-02-09,0.02,Neutral,Market consolidating around key levels.
2019-02-10,0.022,Neutral,Low volatility day ahead of fed meeting.
2019-02-11,-0.064,Neutral,Sideways trading continues throughout the session.
2019-02-12,0.051,Neutral,Trading sideways with no clear direction.
2019-02-13,-0.274,Neutral,Low volatility day ahead of fed meeting.
2019-02-14,0.029,Neutral,Market participants remain undecided.
2019-02-15,0.04,Neutral,Low volatility day ahead of fed meeting.
2019-02-16,0.159,Neutral,Market participants remain undecided.
2019-02-17,0.178,Neutral,Low volatility day ahead of fed meeting.
2019-02-18,0.903,Positive,Institutional adoption continues to grow.
2019-02-19,0.199,Neutral,Trading sideways with no clear direction.
2019-02-20,0.171,Neutral,Market participants remain undecided.
2019-02-21,-0.183,Neutral,Market consolidating around key levels.
2019-02-22,-0.043,Neutral,Low volatility day ahead of fed meeting.
2019-02-23,0.44,Positive,Institutional adoption continues to grow.
2019-02-24,-1.0,Negative,Investors fleeing risk-on assets.
2019-02-25,0.166,Neutral,Market consolidating around key levels.
2019-02-26,0.093,Neutral,Market consolidating around key levels.
2019-02-27,-0.102,Neutral,Trading sideways with no clear direction.
2019-02-28,0.043,Neutral,Trading sideways with no clear direction.
2019-03-01,-0.077,Neutral,Market participants remain undecided.
2019-03-02,0.095,Neutral,Low volatility day ahead of fed meeting.
2019-03-03,0.116,Neutral,Trading sideways with no clear direction.
2019-03-04,-0.198,Neutral,Market consolidating around key levels.
2019-03-05,0.621,Positive,Institutional adoption continues to grow.
2019-03-06,-0.002,Neutral,Market consolidating around key levels.
2019-03-07,0.198,Neutral,Trading sideways with no clear direction.
2019-03-08,0.119,Neutral,Trading sideways with no clear direction.
2019-03-09,0.179,Neutral,Trading sideways with no clear direction.
2019-03-10,-0.071,Neutral,Sideways trading continues throughout the session.
2019-03-11,-0.357,Negative,Market bleeds amidst macroeconomic uncertainty.
2019-03-12,0.065,Neutral,Low volatility day ahead of fed meeting.
2019-03-13,-0.226,Neutral,Market participants remain undecided.
2019-03-14,0.138,Neutral,Sideways trading continues throughout the session.
2019-03-15,0.079,Neutral,Market participants remain undecided.
2019-03-16,0.434,Positive,Institutional adoption continues to grow.
2019-03-17,-0.083,Neutral,Low volatility day ahead of fed meeting.
2019-03-18,-0.046,Neutral,Market consolidating around key levels.
2019-03-19,0.293,Neutral,Low volatility day ahead of fed meeting.
2019-03-20,0.147,Neutral,Trading sideways with no clear direction.
2019-03-21,-0.339,Negative,Investors fleeing risk-on assets.
2019-03-22,-0.166,Neutral,Trading sideways with no clear direction.
2019-03-23,-0.099,Neutral,Trading sideways with no clear direction.
2019-03-24,-0.185,Neutral,Low volatility day ahead of fed meeting.
2019-03-25,-0.37,Negative,Investors fleeing risk-on assets.
2019-03-26,-0.13,Neutral,Trading sideways with no clear direction.
2019-03-27,0.338,Positive,Record high inflows seen in crypto funds.
2019-03-28,0.103,Neutral,Low volatility day ahead of fed meeting.
2019-03-29,0.325,Positive,Bulls taking control of the market.
2019-03-30,-0.131,Neutral,Market consolidating around key levels.
2019-03-31,-0.145,Neutral,Market participants remain undecided.
2019-04-01,0.16,Neutral,Trading sideways with no clear direction.
2019-04-02,0.848,Positive,Institutional adoption continues to grow.
2019-04-03,0.385,Positive,Institutional adoption continues to grow.
2019-04-04,0.085,Neutral,Sideways trading continues throughout the session.
2019-04-05,0.141,Neutral,Sideways trading continues throughout the session.
2019-04-06,0.218,Neutral,Low volatility day ahead of fed meeting.
2019-04-07,0.565,Positive,Bulls taking control of the market.
2019-04-08,0.251,Neutral,Market consolidating around key levels.
2019-04-09,-0.272,Neutral,Trading sideways with no clear direction.
2019-04-10,0.298,Neutral,Market participants remain undecided.
2019-04-11,-0.854,Negative,Fears of regulatory crackdown loom.
2019-04-12,-0.107,Neutral,Market participants remain undecided.
2019-04-13,0.141,Neutral,Sideways trading continues throughout the session.
2019-04-14,0.089,Neutral,Sideways trading continues throughout the session.
2019-04-15,-0.177,Neutral,Market participants remain undecided.
2019-04-16,0.53,Positive,Positive regulatory news sparks a rally.
2019-04-17,0.282,Neutral,Market participants remain undecided.
2019-04-18,0.173,Neutral,Trading sideways with no clear direction.
2019-04-19,0.087,Neutral,Trading sideways with no clear direction.
2019-04-20,-0.045,Neutral,Trading sideways with no clear direction.
2019-04-21,-0.019,Neutral,Market participants remain undecided.
2019-04-22,0.105,Neutral,Market participants remain undecided.
2019-04-23,0.525,Positive,Institutional adoption continues to grow.
2019-04-24,-0.157,Neutral,Low volatility day ahead of fed meeting.
2019-04-25,-0.467,Negative,Fears of regulatory crackdown loom.
2019-04-26,0.396,Positive,Record high inflows seen in crypto funds.
2019-04-27,0.096,Neutral,Low volatility day ahead of fed meeting.
2019-04-28,-0.161,Neutral,Sideways trading continues throughout the session.
2019-04-29,-0.022,Neutral,Sideways trading continues throughout the session.
2019-04-30,0.289,Neutral,Low volatility day ahead of fed meeting.
2019-05-01,0.078,Neutral,Market consolidating around key levels.
2019-05-02,0.145,Neutral,Sideways trading continues throughout the session.
2019-05-03,0.765,Positive,Institutional adoption continues to grow.
2019-05-04,0.27,Neutral,Low volatility day ahead of fed meeting.
2019-05-05,0.046,Neutral,Low volatility day ahead of fed meeting.
2019-05-06,0.042,Neutral,Sideways trading continues throughout the session.
2019-05-07,0.276,Neutral,Market participants remain undecided.
2019-05-08,0.503,Positive,Institutional adoption continues to grow.
2019-05-09,0.592,Positive,Market shows strong resilience.
2019-05-10,0.334,Positive,Bulls taking control of the market.
2019-05-11,0.946,Positive,Market shows strong resilience.
2019-05-12,-0.06,Neutral,Market consolidating around key levels.
2019-05-13,1.0,Positive,Positive regulatory news sparks a rally.
2019-05-14,0.464,Positive,Market shows strong resilience.
2019-05-15,0.422,Positive,Bulls taking control of the market.
2019-05-16,-0.518,Negative,Investors fleeing risk-on assets.
2019-05-17,-0.882,Negative,Major exchange hack sparks panic selling.
2019-05-18,-0.144,Neutral,Trading sideways with no clear direction.
2019-05-19,0.921,Positive,Market shows strong resilience.
2019-05-20,-0.256,Neutral,Low volatility day ahead of fed meeting.
2019-05-21,-0.2,Neutral,Sideways trading continues throughout the session.
2019-05-22,-0.376,Negative,Fears of regulatory crackdown loom.
2019-05-23,0.402,Positive,Bulls taking control of the market.
2019-05-24,0.212,Neutral,Sideways trading continues throughout the session.
2019-05-25,0.313,Positive,Market shows strong resilience.
2019-05-26,0.824,Positive,Record high inflows seen in crypto funds.
2019-05-27,0.241,Neutral,Sideways trading continues throughout the session.
2019-05-28,-0.096,Neutral,Trading sideways with no clear direction.
2019-05-29,-0.258,Neutral,Market participants remain undecided.
2019-05-30,-0.632,Negative,Market bleeds amidst macroeconomic uncertainty.
2019-05-31,0.673,Positive,Record high inflows seen in crypto funds.
2019-06-01,0.153,Neutral,Market participants remain undecided.
2019-06-02,0.404,Positive,Bulls taking control of the market.
2019-06-03,-1.0,Negative,Investors fleeing risk-on assets.
2019-06-04,-0.855,Negative,Fears of regulatory crackdown loom.
2019-06-05,0.167,Neutral,Sideways trading continues throughout the session.
2019-06-06,0.206,Neutral,Low volatility day ahead of fed meeting.
2019-06-07,0.375,Positive,Record high inflows seen in crypto funds.
2019-06-08,-0.261,Neutral,Market consolidating around key levels.
2019-06-09,-0.478,Negative,Major exchange hack sparks panic selling.
2019-06-10,0.861,Positive,Bulls taking control of the market.
2019-06-11,-0.255,Neutral,Market consolidating around key levels.
2019-06-12,0.345,Positive,Bulls taking control of the market.
2019-06-13,0.092,Neutral,Market participants remain undecided.
2019-06-14,0.61,Positive,Market shows strong resilience.
2019-06-15,0.194,Neutral,Market consolidating around key levels.
2019-06-16,0.414,Positive,Market shows strong resilience.
2019-06-17,0.724,Positive,Bulls taking control of the market.
2019-06-18,-0.315,Negative,Market bleeds amidst macroeconomic uncertainty.
2019-06-19,0.258,Neutral,Sideways trading continues throughout the session.
2019-06-20,0.279,Neutral,Sideways trading continues throughout the session.
2019-06-21,1.0,Positive,Bulls taking control of the market.
2019-06-22,0.855,Positive,Positive regulatory news sparks a rally.
2019-06-23,0.237,Neutral,Trading sideways with no clear direction.
2019-06-24,0.134,Neutral,Trading sideways with no clear direction.
2019-06-25,0.819,Positive,Institutional adoption continues to grow.
