date,sentiment_score,sentiment_label,simulated_headline
2018-11-18,0.349,Positive,Positive regulatory news sparks a rally.
2018-11-19,-1.0,Negative,Major exchange hack sparks panic selling.
2018-11-20,-0.811,Negative,Major exchange hack sparks panic selling.
2018-11-21,0.321,Positive,Market shows strong resilience.
2018-11-22,-0.899,Negative,Fears of regulatory crackdown loom.
2018-11-23,-0.305,Negative,Market bleeds amidst macroeconomic uncertainty.
2018-11-24,-0.956,Negative,Fears of regulatory crackdown loom.
2018-11-25,0.459,Positive,Bulls taking control of the market.
2018-11-26,-0.846,Negative,Investors fleeing risk-on assets.
2018-11-27,0.267,Neutral,Sideways trading continues throughout the session.
2018-11-28,1.0,Positive,Institutional adoption continues to grow.
2018-11-29,-0.424,Negative,Fears of regulatory crackdown loom.
2018-11-30,-0.582,Negative,Major exchange hack sparks panic selling.
2018-12-01,0.603,Positive,Market shows strong resilience.
2018-12-02,-0.006,Neutral,Market participants remain undecided.
2018-12-03,-1.0,Negative,Major exchange hack sparks panic selling.
2018-12-04,0.116,Neutral,Market consolidating around key levels.
2018-12-05,-0.936,Negative,Major exchange hack sparks panic selling.
2018-12-06,-1.0,Negative,Investors fleeing risk-on assets.
2018-12-07,0.424,Positive,Institutional adoption continues to grow.
2018-12-08,-0.547,Negative,Fears of regulatory crackdown loom.
2018-12-09,0.577,Positive,Market shows strong resilience.
2018-12-10,-0.618,Negative,Major exchange hack sparks panic selling.
2018-12-11,-0.365,Negative,Fears of regulatory crackdown loom.
2018-12-12,0.357,Positive,Bulls taking control of the market.
2018-12-13,-0.553,Negative,Fears of regulatory crackdown loom.
2018-12-14,-0.541,Negative,Fears of regulatory crackdown loom.
2018-12-15,0.07,Neutral,Sideways trading continues throughout the session.
2018-12-16,0.255,Neutral,Market consolidating around key levels.
2018-12-17,0.847,Positive,Institutional adoption continues to grow.
2018-12-18,1.0,Positive,Market shows strong resilience.
2018-12-19,-0.29,Neutral,Sideways trading continues throughout the session.
2018-12-20,0.808,Positive,Market shows strong resilience.
2018-12-21,-0.728,Negative,Fears of regulatory crackdown loom.
2018-12-22,0.977,Positive,Bulls taking control of the market.
2018-12-23,1.0,Positive,Bulls taking control of the market.
2018-12-24,1.0,Positive,Market shows strong resilience.
2018-12-25,-0.938,Negative,Bears dominating as support levels break.
2018-12-26,0.016,Neutral,Low volatility day ahead of fed meeting.
2018-12-27,-1.0,Negative,Major exchange hack sparks panic selling.
2018-12-28,1.0,Positive,Market shows strong resilience.
2018-12-29,-0.299,Neutral,Trading sideways with no clear direction.
2018-12-30,0.565,Positive,Market shows strong resilience.
2018-12-31,-0.634,Negative,Major exchange hack sparks panic selling.
2019-01-01,1.0,Positive,Positive regulatory news sparks a rally.
2019-01-02,0.998,Positive,Record high inflows seen in crypto funds.
2019-01-03,-0.752,Negative,Major exchange hack sparks panic selling.
2019-01-04,0.727,Positive,Market shows strong resilience.
2019-01-05,0.254,Neutral,Trading sideways with no clear direction.
2019-01-06,0.289,Neutral,Low volatility day ahead of fed meeting.
2019-01-07,-0.424,Negative,Investors fleeing risk-on assets.
2019-01-08,-0.109,Neutral,Sideways trading continues throughout the session.
2019-01-09,0.243,Neutral,Market consolidating around key levels.
2019-01-10,-0.991,Negative,Market bleeds amidst macroeconomic uncertainty.
2019-01-11,0.067,Neutral,Sideways trading continues throughout the session.
2019-01-12,-0.279,Neutral,Trading sideways with no clear direction.
2019-01-13,-1.0,Negative,Market bleeds amidst macroeconomic uncertainty.
2019-01-14,1.0,Positive,Market shows strong resilience.
2019-01-15,-0.903,Negative,Market bleeds amidst macroeconomic uncertainty.
2019-01-16,0.333,Positive,Positive regulatory news sparks a rally.
2019-01-17,0.053,Neutral,Market participants remain undecided.
2019-01-18,-0.351,Negative,Major exchange hack sparks panic selling.
2019-01-19,0.401,Positive,Bulls taking control of the market.
2019-01-20,-0.63,Negative,Market bleeds amidst macroeconomic uncertainty.
2019-01-21,-0.119,Neutral,Low volatility day ahead of fed meeting.
2019-01-22,0.182,Neutral,Trading sideways with no clear direction.
2019-01-23,-0.3,Negative,Fears of regulatory crackdown loom.
2019-01-24,-0.018,Neutral,Sideways trading continues throughout the session.
2019-01-25,-0.262,Neutral,Market participants remain undecided.
2019-01-26,0.151,Neutral,Trading sideways with no clear direction.
2019-01-27,-0.341,Negative,Major exchange hack sparks panic selling.
2019-01-28,-0.917,Negative,Major exchange hack sparks panic selling.
2019-01-29,0.017,Neutral,Market participants remain undecided.
2019-01-30,0.573,Positive,Record high inflows seen in crypto funds.
2019-01-31,-0.267,Neutral,Sideways trading continues throughout the session.
2019-02-01,0.232,Neutral,Sideways trading continues throughout the session.
2019-02-02,0.34,Positive,Positive regulatory news sparks a rally.
2019-02-03,-0.31,Negative,Major exchange hack sparks panic selling.
2019-02-04,0.066,Neutral,Trading sideways with no clear direction.
2019-02-05,-0.061,Neutral,Trading sideways with no clear direction.
2019-02-06,-0.332,Negative,Investors fleeing risk-on assets.
2019-02-07,0.18,Neutral,Trading sideways with no clear direction.
2019-02-08,0.932,Positive,Market shows strong resilience.
2019-02-09,0.115,Neutral,Market participants remain undecided.
2019-02-10,0.675,Positive,Institutional adoption continues to grow.
2019-02-11,-0.37,Negative,Investors fleeing risk-on assets.
2019-02-12,0.325,Positive,Positive regulatory news sparks a rally.
2019-02-13,-0.227,Neutral,Sideways trading continues throughout the session.
2019-02-14,-0.294,Neutral,Low volatility day ahead of fed meeting.
2019-02-15,0.248,Neutral,Market participants remain undecided.
2019-02-16,0.14,Neutral,Trading sideways with no clear direction.
2019-02-17,1.0,Positive,Market shows strong resilience.
2019-02-18,0.805,Positive,Positive regulatory news sparks a rally.
2019-02-19,-0.316,Negative,Fears of regulatory crackdown loom.
2019-02-20,0.581,Positive,Institutional adoption continues to grow.
2019-02-21,-0.251,Neutral,Market consolidating around key levels.
2019-02-22,0.352,Positive,Record high inflows seen in crypto funds.
2019-02-23,1.0,Positive,Market shows strong resilience.
2019-02-24,-1.0,Negative,Bears dominating as support levels break.
2019-02-25,0.765,Positive,Record high inflows seen in crypto funds.
2019-02-26,-0.35,Negative,Market bleeds amidst macroeconomic uncertainty.
2019-02-27,-0.127,Neutral,Market consolidating around key levels.
2019-02-28,-0.144,Neutral,Market participants remain undecided.
2019-03-01,-0.041,Neutral,Market participants remain undecided.
2019-03-02,-0.38,Negative,Market bleeds amidst macroeconomic uncertainty.
2019-03-03,-0.221,Neutral,Trading sideways with no clear direction.
2019-03-04,-0.472,Negative,Investors fleeing risk-on assets.
2019-03-05,0.852,Positive,Positive regulatory news sparks a rally.
2019-03-06,0.142,Neutral,Trading sideways with no clear direction.
2019-03-07,0.018,Neutral,Market consolidating around key levels.
2019-03-08,-0.222,Neutral,Trading sideways with no clear direction.
2019-03-09,0.281,Neutral,Low volatility day ahead of fed meeting.
2019-03-10,-0.369,Negative,Fears of regulatory crackdown loom.
2019-03-11,-0.182,Neutral,Sideways trading continues throughout the session.
2019-03-12,0.113,Neutral,Low volatility day ahead of fed meeting.
2019-03-13,-0.129,Neutral,Market participants remain undecided.
2019-03-14,-0.1,Neutral,Low volatility day ahead of fed meeting.
2019-03-15,0.617,Positive,Positive regulatory news sparks a rally.
2019-03-16,0.439,Positive,Positive regulatory news sparks a rally.
2019-03-17,-0.084,Neutral,Sideways trading continues throughout the session.
2019-03-18,-0.265,Neutral,Sideways trading continues throughout the session.
2019-03-19,0.299,Neutral,Sideways trading continues throughout the session.
2019-03-20,0.06,Neutral,Sideways trading continues throughout the session.
2019-03-21,-0.431,Negative,Major exchange hack sparks panic selling.
2019-03-22,-0.057,Neutral,Trading sideways with no clear direction.
2019-03-23,0.144,Neutral,Low volatility day ahead of fed meeting.
2019-03-24,-0.144,Neutral,Market participants remain undecided.
2019-03-25,-0.082,Neutral,Market participants remain undecided.
2019-03-26,-0.008,Neutral,Trading sideways with no clear direction.
2019-03-27,0.639,Positive,Institutional adoption continues to grow.
2019-03-28,-0.02,Neutral,Market participants remain undecided.
2019-03-29,0.451,Positive,Institutional adoption continues to grow.
2019-03-30,-0.251,Neutral,Sideways trading continues throughout the session.
2019-03-31,-0.286,Neutral,Low volatility day ahead of fed meeting.
2019-04-01,0.109,Neutral,Trading sideways with no clear direction.
2019-04-02,0.907,Positive,Institutional adoption continues to grow.
2019-04-03,-0.481,Negative,Major exchange hack sparks panic selling.
2019-04-04,-0.118,Neutral,Sideways trading continues throughout the session.
2019-04-05,0.85,Positive,Market shows strong resilience.
2019-04-06,-0.097,Neutral,Low volatility day ahead of fed meeting.
2019-04-07,0.825,Positive,Institutional adoption continues to grow.
2019-04-08,0.251,Neutral,Sideways trading continues throughout the session.
2019-04-09,-0.245,Neutral,Trading sideways with no clear direction.
2019-04-10,0.272,Neutral,Trading sideways with no clear direction.
2019-04-11,-1.0,Negative,Bears dominating as support levels break.
2019-04-12,-0.2,Neutral,Market participants remain undecided.
2019-04-13,0.141,Neutral,Low volatility day ahead of fed meeting.
2019-04-14,0.317,Positive,Market shows strong resilience.
2019-04-15,-0.522,Negative,Major exchange hack sparks panic selling.
2019-04-16,0.358,Positive,Positive regulatory news sparks a rally.
2019-04-17,-0.154,Neutral,Sideways trading continues throughout the session.
2019-04-18,0.795,Positive,Institutional adoption continues to grow.
2019-04-19,-0.092,Neutral,Sideways trading continues throughout the session.
2019-04-20,-0.118,Neutral,Low volatility day ahead of fed meeting.
2019-04-21,-0.307,Negative,Major exchange hack sparks panic selling.
2019-04-22,0.239,Neutral,Low volatility day ahead of fed meeting.
2019-04-23,-0.197,Neutral,Trading sideways with no clear direction.
2019-04-24,-0.329,Negative,Major exchange hack sparks panic selling.
2019-04-25,-1.0,Negative,Fears of regulatory crackdown loom.
2019-04-26,0.288,Neutral,Sideways trading continues throughout the session.
2019-04-27,-0.046,Neutral,Low volatility day ahead of fed meeting.
2019-04-28,-0.237,Neutral,Market consolidating around key levels.
2019-04-29,-0.101,Neutral,Sideways trading continues throughout the session.
2019-04-30,0.81,Positive,Market shows strong resilience.
2019-05-01,-0.057,Neutral,Low volatility day ahead of fed meeting.
2019-05-02,0.194,Neutral,Market consolidating around key levels.
2019-05-03,0.65,Positive,Institutional adoption continues to grow.
2019-05-04,-0.239,Neutral,Trading sideways with no clear direction.
2019-05-05,-0.139,Neutral,Low volatility day ahead of fed meeting.
2019-05-06,0.716,Positive,Positive regulatory news sparks a rally.
2019-05-07,-0.168,Neutral,Sideways trading continues throughout the session.
2019-05-08,-0.021,Neutral,Trading sideways with no clear direction.
2019-05-09,0.199,Neutral,Market participants remain undecided.
2019-05-10,0.042,Neutral,Market participants remain undecided.
2019-05-11,1.0,Positive,Institutional adoption continues to grow.
2019-05-12,-0.135,Neutral,Market participants remain undecided.
2019-05-13,0.705,Positive,Institutional adoption continues to grow.
2019-05-14,1.0,Positive,Positive regulatory news sparks a rally.
2019-05-15,0.986,Positive,Market shows strong resilience.
2019-05-16,1.0,Positive,Positive regulatory news sparks a rally.
2019-05-17,-1.0,Negative,Market bleeds amidst macroeconomic uncertainty.
2019-05-18,-0.477,Negative,Investors fleeing risk-on assets.
2019-05-19,0.907,Positive,Bulls taking control of the market.
2019-05-20,-0.485,Negative,Investors fleeing risk-on assets.
2019-05-21,0.344,Positive,Record high inflows seen in crypto funds.
2019-05-22,-0.616,Negative,Bears dominating as support levels break.
2019-05-23,0.235,Neutral,Market consolidating around key levels.
2019-05-24,0.166,Neutral,Low volatility day ahead of fed meeting.
2019-05-25,0.148,Neutral,Sideways trading continues throughout the session.
2019-05-26,0.724,Positive,Institutional adoption continues to grow.
2019-05-27,0.432,Positive,Market shows strong resilience.
2019-05-28,-0.091,Neutral,Sideways trading continues throughout the session.
2019-05-29,-0.125,Neutral,Market consolidating around key levels.
2019-05-30,-0.857,Negative,Fears of regulatory crackdown loom.
2019-05-31,0.621,Positive,Bulls taking control of the market.
2019-06-01,-0.176,Neutral,Sideways trading continues throughout the session.
2019-06-02,0.181,Neutral,Sideways trading continues throughout the session.
2019-06-03,-0.853,Negative,Investors fleeing risk-on assets.
2019-06-04,-0.421,Negative,Market bleeds amidst macroeconomic uncertainty.
2019-06-05,0.183,Neutral,Market participants remain undecided.
2019-06-06,0.035,Neutral,Trading sideways with no clear direction.
2019-06-07,0.011,Neutral,Low volatility day ahead of fed meeting.
2019-06-08,-0.475,Negative,Market bleeds amidst macroeconomic uncertainty.
2019-06-09,-0.603,Negative,Investors fleeing risk-on assets.
2019-06-10,0.938,Positive,Record high inflows seen in crypto funds.
2019-06-11,-0.264,Neutral,Market participants remain undecided.
2019-06-12,1.0,Positive,Record high inflows seen in crypto funds.
2019-06-13,-0.274,Neutral,Market consolidating around key levels.
2019-06-14,0.291,Neutral,Market consolidating around key levels.
2019-06-15,0.398,Positive,Institutional adoption continues to grow.
2019-06-16,-0.089,Neutral,Market consolidating around key levels.
2019-06-17,0.301,Positive,Market shows strong resilience.
2019-06-18,-0.275,Neutral,Market participants remain undecided.
2019-06-19,0.385,Positive,Record high inflows seen in crypto funds.
2019-06-20,0.242,Neutral,Market participants remain undecided.
2019-06-21,1.0,Positive,Institutional adoption continues to grow.
2019-06-22,1.0,Positive,Bulls taking control of the market.
2019-06-23,-0.163,Neutral,Trading sideways with no clear direction.
2019-06-24,0.227,Neutral,Low volatility day ahead of fed meeting.
