date,sentiment_score,sentiment_label,simulated_headline
2024-07-01,-0.188,Neutral,Trading sideways with no clear direction.
2024-07-02,0.3,Positive,Record high inflows seen in crypto funds.
2024-07-03,-0.794,Negative,Market bleeds amidst macroeconomic uncertainty.
2024-07-04,-0.828,Negative,Investors fleeing risk-on assets.
2024-07-05,-0.007,Neutral,Market consolidating around key levels.
2024-07-06,1.0,Positive,Bulls taking control of the market.
2024-07-07,-0.831,Negative,Market bleeds amidst macroeconomic uncertainty.
2024-07-08,0.634,Positive,Institutional adoption continues to grow.
2024-07-09,0.133,Neutral,Trading sideways with no clear direction.
2024-07-10,-0.007,Neutral,Trading sideways with no clear direction.
2024-07-11,-0.216,Neutral,Trading sideways with no clear direction.
2024-07-12,0.144,Neutral,Market participants remain undecided.
2024-07-13,0.688,Positive,Record high inflows seen in crypto funds.
2024-07-14,0.343,Positive,Market shows strong resilience.
2024-07-15,0.997,Positive,Institutional adoption continues to grow.
2024-07-16,0.182,Neutral,Market participants remain undecided.
2024-07-17,-0.323,Negative,Market bleeds amidst macroeconomic uncertainty.
2024-07-18,-0.217,Neutral,Market consolidating around key levels.
2024-07-19,0.662,Positive,Institutional adoption continues to grow.
2024-07-20,0.848,Positive,Market shows strong resilience.
2024-07-21,0.775,Positive,Institutional adoption continues to grow.
2024-07-22,-0.223,Neutral,Low volatility day ahead of fed meeting.
2024-07-23,-0.986,Negative,Investors fleeing risk-on assets.
2024-07-24,-0.083,Neutral,Low volatility day ahead of fed meeting.
2024-07-25,-0.276,Neutral,Market consolidating around key levels.
2024-07-26,1.0,Positive,Positive regulatory news sparks a rally.
2024-07-27,-0.176,Neutral,Market participants remain undecided.
2024-07-28,-0.086,Neutral,Trading sideways with no clear direction.
2024-07-29,-0.262,Neutral,Market participants remain undecided.
2024-07-30,-0.48,Negative,Fears of regulatory crackdown loom.
2024-07-31,-0.609,Negative,Fears of regulatory crackdown loom.
2024-08-01,-0.3,Neutral,Trading sideways with no clear direction.
2024-08-02,-0.962,Negative,Bears dominating as support levels break.
2024-08-03,-0.27,Neutral,Sideways trading continues throughout the session.
2024-08-04,-0.436,Negative,Fears of regulatory crackdown loom.
2024-08-05,-0.859,Negative,Fears of regulatory crackdown loom.
2024-08-06,0.34,Positive,Record high inflows seen in crypto funds.
2024-08-07,-0.046,Neutral,Market participants remain undecided.
2024-08-08,1.0,Positive,Record high inflows seen in crypto funds.
2024-08-09,-0.355,Negative,Bears dominating as support levels break.
2024-08-10,0.182,Neutral,Trading sideways with no clear direction.
2024-08-11,-0.808,Negative,Market bleeds amidst macroeconomic uncertainty.
2024-08-12,1.0,Positive,Bulls taking control of the market.
2024-08-13,-0.146,Neutral,Market consolidating around key levels.
2024-08-14,-0.637,Negative,Major exchange hack sparks panic selling.
2024-08-15,-0.207,Neutral,Low volatility day ahead of fed meeting.
2024-08-16,-0.058,Neutral,Low volatility day ahead of fed meeting.
2024-08-17,0.264,Neutral,Trading sideways with no clear direction.
2024-08-18,-0.266,Neutral,Market participants remain undecided.
2024-08-19,0.026,Neutral,Low volatility day ahead of fed meeting.
2024-08-20,0.406,Positive,Positive regulatory news sparks a rally.
2024-08-21,0.456,Positive,Bulls taking control of the market.
2024-08-22,-0.053,Neutral,Low volatility day ahead of fed meeting.
2024-08-23,1.0,Positive,Bulls taking control of the market.
2024-08-24,-0.061,Neutral,Trading sideways with no clear direction.
2024-08-25,-0.503,Negative,Market bleeds amidst macroeconomic uncertainty.
2024-08-26,-0.785,Negative,Investors fleeing risk-on assets.
2024-08-27,-0.9,Negative,Investors fleeing risk-on assets.
2024-08-28,0.3,Neutral,Sideways trading continues throughout the session.
2024-08-29,0.125,Neutral,Market participants remain undecided.
2024-08-30,0.387,Positive,Bulls taking control of the market.
2024-08-31,-0.085,Neutral,Sideways trading continues throughout the session.
2024-09-01,-0.821,Negative,Investors fleeing risk-on assets.
2024-09-02,0.605,Positive,Institutional adoption continues to grow.
2024-09-03,-0.274,Neutral,Market participants remain undecided.
2024-09-04,0.033,Neutral,Market participants remain undecided.
2024-09-05,0.169,Neutral,Market participants remain undecided.
2024-09-06,-1.0,Negative,Bears dominating as support levels break.
2024-09-07,0.278,Neutral,Low volatility day ahead of fed meeting.
2024-09-08,0.108,Neutral,Market consolidating around key levels.
2024-09-09,1.0,Positive,Bulls taking control of the market.
2024-09-10,-0.289,Neutral,Low volatility day ahead of fed meeting.
2024-09-11,-0.394,Negative,Fears of regulatory crackdown loom.
2024-09-12,0.292,Neutral,Market consolidating around key levels.
2024-09-13,0.815,Positive,Record high inflows seen in crypto funds.
2024-09-14,-0.286,Neutral,Sideways trading continues throughout the session.
2024-09-15,-0.456,Negative,Market bleeds amidst macroeconomic uncertainty.
2024-09-16,-0.273,Neutral,Market participants remain undecided.
2024-09-17,0.174,Neutral,Sideways trading continues throughout the session.
2024-09-18,0.243,Neutral,Market participants remain undecided.
2024-09-19,0.006,Neutral,Market participants remain undecided.
2024-09-20,0.197,Neutral,Market participants remain undecided.
2024-09-21,0.572,Positive,Record high inflows seen in crypto funds.
2024-09-22,-0.393,Negative,Major exchange hack sparks panic selling.
2024-09-23,0.156,Neutral,Trading sideways with no clear direction.
2024-09-24,0.187,Neutral,Market participants remain undecided.
2024-09-25,-0.132,Neutral,Trading sideways with no clear direction.
2024-09-26,1.0,Positive,Market shows strong resilience.
2024-09-27,0.856,Positive,Record high inflows seen in crypto funds.
2024-09-28,0.463,Positive,Market shows strong resilience.
2024-09-29,-0.386,Negative,Market bleeds amidst macroeconomic uncertainty.
2024-09-30,-0.867,Negative,Market bleeds amidst macroeconomic uncertainty.
2024-10-01,-1.0,Negative,Market bleeds amidst macroeconomic uncertainty.
2024-10-02,-0.459,Negative,Investors fleeing risk-on assets.
2024-10-03,-0.056,Neutral,Sideways trading continues throughout the session.
2024-10-04,0.625,Positive,Bulls taking control of the market.
2024-10-05,-0.159,Neutral,Trading sideways with no clear direction.
2024-10-06,0.395,Positive,Bulls taking control of the market.
2024-10-07,-0.434,Negative,Market bleeds amidst macroeconomic uncertainty.
2024-10-08,0.006,Neutral,Trading sideways with no clear direction.
2024-10-09,0.161,Neutral,Low volatility day ahead of fed meeting.
2024-10-10,-0.19,Neutral,Market participants remain undecided.
2024-10-11,0.705,Positive,Record high inflows seen in crypto funds.
2024-10-12,0.01,Neutral,Trading sideways with no clear direction.
2024-10-13,0.105,Neutral,Low volatility day ahead of fed meeting.
2024-10-14,0.894,Positive,Institutional adoption continues to grow.
2024-10-15,0.261,Neutral,Trading sideways with no clear direction.
2024-10-16,0.86,Positive,Positive regulatory news sparks a rally.
2024-10-17,0.377,Positive,Market shows strong resilience.
2024-10-18,0.77,Positive,Positive regulatory news sparks a rally.
2024-10-19,0.627,Positive,Bulls taking control of the market.
2024-10-20,-0.08,Neutral,Low volatility day ahead of fed meeting.
2024-10-21,0.247,Neutral,Market consolidating around key levels.
2024-10-22,-0.611,Negative,Market bleeds amidst macroeconomic uncertainty.
2024-10-23,0.159,Neutral,Trading sideways with no clear direction.
2024-10-24,0.389,Positive,Record high inflows seen in crypto funds.
2024-10-25,-0.986,Negative,Market bleeds amidst macroeconomic uncertainty.
2024-10-26,0.674,Positive,Record high inflows seen in crypto funds.
2024-10-27,0.758,Positive,Bulls taking control of the market.
2024-10-28,1.0,Positive,Record high inflows seen in crypto funds.
2024-10-29,0.808,Positive,Record high inflows seen in crypto funds.
2024-10-30,-0.622,Negative,Investors fleeing risk-on assets.
2024-10-31,-0.789,Negative,Market bleeds amidst macroeconomic uncertainty.
2024-11-01,-0.21,Neutral,Market participants remain undecided.
2024-11-02,-0.14,Neutral,Low volatility day ahead of fed meeting.
2024-11-03,-0.758,Negative,Investors fleeing risk-on assets.
2024-11-04,0.586,Positive,Bulls taking control of the market.
2024-11-05,0.906,Positive,Bulls taking control of the market.
2024-11-06,0.99,Positive,Record high inflows seen in crypto funds.
2024-11-07,-0.445,Negative,Bears dominating as support levels break.
2024-11-08,0.622,Positive,Record high inflows seen in crypto funds.
2024-11-09,1.0,Positive,Record high inflows seen in crypto funds.
2024-11-10,1.0,Positive,Market shows strong resilience.
2024-11-11,0.896,Positive,Institutional adoption continues to grow.
2024-11-12,1.0,Positive,Record high inflows seen in crypto funds.
2024-11-13,0.713,Positive,Market shows strong resilience.
2024-11-14,-0.869,Negative,Bears dominating as support levels break.
2024-11-15,0.942,Positive,Record high inflows seen in crypto funds.
2024-11-16,-0.55,Negative,Fears of regulatory crackdown loom.
2024-11-17,-0.02,Neutral,Trading sideways with no clear direction.
2024-11-18,0.235,Neutral,Sideways trading continues throughout the session.
2024-11-19,0.784,Positive,Record high inflows seen in crypto funds.
2024-11-20,-0.443,Negative,Fears of regulatory crackdown loom.
2024-11-21,0.29,Neutral,Market participants remain undecided.
2024-11-22,0.844,Positive,Bulls taking control of the market.
2024-11-23,0.718,Positive,Market shows strong resilience.
2024-11-24,0.168,Neutral,Trading sideways with no clear direction.
2024-11-25,-0.952,Negative,Major exchange hack sparks panic selling.
2024-11-26,-0.095,Neutral,Market participants remain undecided.
2024-11-27,0.491,Positive,Bulls taking control of the market.
2024-11-28,0.18,Neutral,Trading sideways with no clear direction.
2024-11-29,0.775,Positive,Positive regulatory news sparks a rally.
2024-11-30,-0.06,Neutral,Sideways trading continues throughout the session.
2024-12-01,0.519,Positive,Bulls taking control of the market.
2024-12-02,-0.442,Negative,Bears dominating as support levels break.
2024-12-03,-0.489,Negative,Major exchange hack sparks panic selling.
2024-12-04,0.938,Positive,Record high inflows seen in crypto funds.
2024-12-05,-0.291,Neutral,Trading sideways with no clear direction.
2024-12-06,0.193,Neutral,Low volatility day ahead of fed meeting.
2024-12-07,0.535,Positive,Institutional adoption continues to grow.
2024-12-08,0.561,Positive,Bulls taking control of the market.
2024-12-09,-0.804,Negative,Bears dominating as support levels break.
2024-12-10,-0.688,Negative,Market bleeds amidst macroeconomic uncertainty.
2024-12-11,0.766,Positive,Market shows strong resilience.
2024-12-12,-0.168,Neutral,Market consolidating around key levels.
2024-12-13,0.133,Neutral,Low volatility day ahead of fed meeting.
2024-12-14,-0.497,Negative,Bears dominating as support levels break.
2024-12-15,0.204,Neutral,Low volatility day ahead of fed meeting.
2024-12-16,-0.323,Negative,Bears dominating as support levels break.
2024-12-17,-0.353,Negative,Fears of regulatory crackdown loom.
2024-12-18,-0.915,Negative,Market bleeds amidst macroeconomic uncertainty.
2024-12-19,-0.921,Negative,Investors fleeing risk-on assets.
2024-12-20,0.291,Neutral,Market participants remain undecided.
2024-12-21,-0.02,Neutral,Low volatility day ahead of fed meeting.
2024-12-22,-0.53,Negative,Investors fleeing risk-on assets.
2024-12-23,0.556,Positive,Record high inflows seen in crypto funds.
2024-12-24,0.435,Positive,Positive regulatory news sparks a rally.
2024-12-25,-0.194,Neutral,Sideways trading continues throughout the session.
2024-12-26,-1.0,Negative,Investors fleeing risk-on assets.
2024-12-27,0.062,Neutral,Market consolidating around key levels.
2024-12-28,0.51,Positive,Record high inflows seen in crypto funds.
2024-12-29,-0.34,Negative,Bears dominating as support levels break.
2024-12-30,0.075,Neutral,Low volatility day ahead of fed meeting.
2024-12-31,-0.073,Neutral,Market consolidating around key levels.
2025-01-01,0.473,Positive,Institutional adoption continues to grow.
2025-01-02,0.674,Positive,Record high inflows seen in crypto funds.
2025-01-03,1.0,Positive,Bulls taking control of the market.
2025-01-04,0.688,Positive,Institutional adoption continues to grow.
2025-01-05,-0.486,Negative,Market bleeds amidst macroeconomic uncertainty.
2025-01-06,0.289,Neutral,Sideways trading continues throughout the session.
2025-01-07,-1.0,Negative,Bears dominating as support levels break.
2025-01-08,-0.093,Neutral,Low volatility day ahead of fed meeting.
2025-01-09,-1.0,Negative,Investors fleeing risk-on assets.
2025-01-10,0.761,Positive,Institutional adoption continues to grow.
2025-01-11,0.52,Positive,Record high inflows seen in crypto funds.
2025-01-12,-0.293,Neutral,Trading sideways with no clear direction.
2025-01-13,0.239,Neutral,Trading sideways with no clear direction.
2025-01-14,0.981,Positive,Institutional adoption continues to grow.
2025-01-15,0.817,Positive,Record high inflows seen in crypto funds.
2025-01-16,-0.354,Negative,Investors fleeing risk-on assets.
2025-01-17,0.809,Positive,Market shows strong resilience.
2025-01-18,-0.528,Negative,Market bleeds amidst macroeconomic uncertainty.
2025-01-19,-0.886,Negative,Market bleeds amidst macroeconomic uncertainty.
2025-01-20,-0.255,Neutral,Market consolidating around key levels.
2025-01-21,0.555,Positive,Positive regulatory news sparks a rally.
2025-01-22,-0.246,Neutral,Market participants remain undecided.
2025-01-23,-0.312,Negative,Bears dominating as support levels break.
2025-01-24,0.094,Neutral,Sideways trading continues throughout the session.
2025-01-25,0.288,Neutral,Market consolidating around key levels.
2025-01-26,-0.55,Negative,Market bleeds amidst macroeconomic uncertainty.
2025-01-27,-0.139,Neutral,Trading sideways with no clear direction.
2025-01-28,-0.567,Negative,Market bleeds amidst macroeconomic uncertainty.
2025-01-29,0.202,Neutral,Trading sideways with no clear direction.
2025-01-30,0.538,Positive,Positive regulatory news sparks a rally.
2025-01-31,-0.15,Neutral,Low volatility day ahead of fed meeting.
2025-02-01,-1.0,Negative,Investors fleeing risk-on assets.
2025-02-02,-1.0,Negative,Major exchange hack sparks panic selling.
2025-02-03,1.0,Positive,Positive regulatory news sparks a rally.
2025-02-04,-0.811,Negative,Investors fleeing risk-on assets.
2025-02-05,-0.226,Neutral,Market consolidating around key levels.
2025-02-06,-0.305,Negative,Fears of regulatory crackdown loom.
2025-02-07,-0.247,Neutral,Market participants remain undecided.
2025-02-08,0.263,Neutral,Sideways trading continues throughout the session.
2025-02-09,-0.151,Neutral,Market consolidating around key levels.
2025-02-10,0.318,Positive,Record high inflows seen in crypto funds.
2025-02-11,-0.044,Neutral,Sideways trading continues throughout the session.
2025-02-12,0.665,Positive,Market shows strong resilience.
2025-02-13,-0.08,Neutral,Sideways trading continues throughout the session.
2025-02-14,0.588,Positive,Record high inflows seen in crypto funds.
2025-02-15,-0.052,Neutral,Market consolidating around key levels.
2025-02-16,-0.171,Neutral,Sideways trading continues throughout the session.
2025-02-17,-0.277,Neutral,Market consolidating around key levels.
2025-02-18,-0.52,Negative,Fears of regulatory crackdown loom.
2025-02-19,0.347,Positive,Record high inflows seen in crypto funds.
2025-02-20,-0.044,Neutral,Trading sideways with no clear direction.
2025-02-21,-0.983,Negative,Fears of regulatory crackdown loom.
2025-02-22,0.588,Positive,Bulls taking control of the market.
2025-02-23,-0.203,Neutral,Sideways trading continues throughout the session.
2025-02-24,-1.0,Negative,Market bleeds amidst macroeconomic uncertainty.
2025-02-25,0.253,Neutral,Low volatility day ahead of fed meeting.
2025-02-26,-0.716,Negative,Bears dominating as support levels break.
2025-02-27,0.415,Positive,Positive regulatory news sparks a rally.
2025-02-28,-0.284,Neutral,Market participants remain undecided.
2025-03-01,0.53,Positive,Bulls taking control of the market.
2025-03-02,1.0,Positive,Record high inflows seen in crypto funds.
2025-03-03,-1.0,Negative,Fears of regulatory crackdown loom.
2025-03-04,0.123,Neutral,Sideways trading continues throughout the session.
2025-03-05,0.431,Positive,Market shows strong resilience.
2025-03-06,-0.214,Neutral,Market participants remain undecided.
2025-03-07,-0.169,Neutral,Market consolidating around key levels.
2025-03-08,-0.566,Negative,Fears of regulatory crackdown loom.
2025-03-09,-1.0,Negative,Major exchange hack sparks panic selling.
2025-03-10,-1.0,Negative,Bears dominating as support levels break.
2025-03-11,0.844,Positive,Market shows strong resilience.
2025-03-12,0.7,Positive,Market shows strong resilience.
2025-03-13,-0.824,Negative,Market bleeds amidst macroeconomic uncertainty.
2025-03-14,0.573,Positive,Market shows strong resilience.
2025-03-15,0.223,Neutral,Trading sideways with no clear direction.
2025-03-16,-0.473,Negative,Major exchange hack sparks panic selling.
2025-03-17,0.591,Positive,Market shows strong resilience.
2025-03-18,-0.554,Negative,Fears of regulatory crackdown loom.
2025-03-19,0.99,Positive,Positive regulatory news sparks a rally.
2025-03-20,-0.857,Negative,Fears of regulatory crackdown loom.
2025-03-21,-0.234,Neutral,Low volatility day ahead of fed meeting.
2025-03-22,-0.049,Neutral,Market participants remain undecided.
2025-03-23,0.29,Neutral,Low volatility day ahead of fed meeting.
2025-03-24,1.0,Positive,Bulls taking control of the market.
2025-03-25,0.49,Positive,Institutional adoption continues to grow.
2025-03-26,0.29,Neutral,Market participants remain undecided.
2025-03-27,-0.419,Negative,Fears of regulatory crackdown loom.
2025-03-28,-0.777,Negative,Market bleeds amidst macroeconomic uncertainty.
2025-03-29,-0.689,Negative,Major exchange hack sparks panic selling.
2025-03-30,-0.08,Neutral,Trading sideways with no clear direction.
2025-03-31,0.064,Neutral,Sideways trading continues throughout the session.
2025-04-01,0.736,Positive,Institutional adoption continues to grow.
2025-04-02,-1.0,Negative,Market bleeds amidst macroeconomic uncertainty.
2025-04-03,-0.333,Negative,Major exchange hack sparks panic selling.
2025-04-04,0.669,Positive,Bulls taking control of the market.
2025-04-05,-0.216,Neutral,Market participants remain undecided.
2025-04-06,-1.0,Negative,Major exchange hack sparks panic selling.
2025-04-07,-0.129,Neutral,Low volatility day ahead of fed meeting.
2025-04-08,-0.659,Negative,Investors fleeing risk-on assets.
2025-04-09,1.0,Positive,Positive regulatory news sparks a rally.
2025-04-10,-0.73,Negative,Fears of regulatory crackdown loom.
2025-04-11,0.496,Positive,Market shows strong resilience.
2025-04-12,0.637,Positive,Record high inflows seen in crypto funds.
2025-04-13,-0.62,Negative,Major exchange hack sparks panic selling.
2025-04-14,-0.313,Negative,Major exchange hack sparks panic selling.
2025-04-15,-0.436,Negative,Fears of regulatory crackdown loom.
2025-04-16,0.182,Neutral,Low volatility day ahead of fed meeting.
2025-04-17,0.189,Neutral,Trading sideways with no clear direction.
2025-04-18,0.258,Neutral,Trading sideways with no clear direction.
2025-04-19,0.07,Neutral,Sideways trading continues throughout the session.
2025-04-20,-0.277,Neutral,Sideways trading continues throughout the session.
2025-04-21,0.471,Positive,Record high inflows seen in crypto funds.
2025-04-22,1.0,Positive,Record high inflows seen in crypto funds.
2025-04-23,0.067,Neutral,Trading sideways with no clear direction.
2025-04-24,0.409,Positive,Institutional adoption continues to grow.
2025-04-25,-0.191,Neutral,Sideways trading continues throughout the session.
2025-04-26,-0.139,Neutral,Sideways trading continues throughout the session.
2025-04-27,-0.347,Negative,Bears dominating as support levels break.
2025-04-28,0.082,Neutral,Low volatility day ahead of fed meeting.
2025-04-29,-0.502,Negative,Fears of regulatory crackdown loom.
2025-04-30,-0.02,Neutral,Sideways trading continues throughout the session.
2025-05-01,0.602,Positive,Positive regulatory news sparks a rally.
2025-05-02,0.132,Neutral,Low volatility day ahead of fed meeting.
2025-05-03,-0.559,Negative,Bears dominating as support levels break.
2025-05-04,-0.306,Negative,Fears of regulatory crackdown loom.
2025-05-05,0.018,Neutral,Trading sideways with no clear direction.
2025-05-06,0.203,Neutral,Market participants remain undecided.
2025-05-07,-0.003,Neutral,Trading sideways with no clear direction.
2025-05-08,0.877,Positive,Market shows strong resilience.
2025-05-09,0.688,Positive,Bulls taking control of the market.
2025-05-10,0.959,Positive,Market shows strong resilience.
2025-05-11,-0.867,Negative,Investors fleeing risk-on assets.
2025-05-12,0.081,Neutral,Low volatility day ahead of fed meeting.
2025-05-13,0.718,Positive,Institutional adoption continues to grow.
2025-05-14,-0.405,Negative,Major exchange hack sparks panic selling.
2025-05-15,-0.839,Negative,Major exchange hack sparks panic selling.
2025-05-16,0.131,Neutral,Trading sideways with no clear direction.
2025-05-17,-0.574,Negative,Major exchange hack sparks panic selling.
2025-05-18,0.839,Positive,Record high inflows seen in crypto funds.
2025-05-19,-0.691,Negative,Major exchange hack sparks panic selling.
2025-05-20,0.276,Neutral,Market participants remain undecided.
2025-05-21,0.457,Positive,Bulls taking control of the market.
2025-05-22,0.756,Positive,Record high inflows seen in crypto funds.
2025-05-23,-1.0,Negative,Market bleeds amidst macroeconomic uncertainty.
2025-05-24,-0.036,Neutral,Market participants remain undecided.
2025-05-25,-0.027,Neutral,Market participants remain undecided.
2025-05-26,-0.098,Neutral,Sideways trading continues throughout the session.
2025-05-27,0.109,Neutral,Low volatility day ahead of fed meeting.
2025-05-28,-0.144,Neutral,Sideways trading continues throughout the session.
2025-05-29,-0.61,Negative,Investors fleeing risk-on assets.
2025-05-30,-1.0,Negative,Bears dominating as support levels break.
2025-05-31,-0.24,Neutral,Trading sideways with no clear direction.
2025-06-01,0.022,Neutral,Market consolidating around key levels.
2025-06-02,-0.073,Neutral,Trading sideways with no clear direction.
2025-06-03,-0.153,Neutral,Sideways trading continues throughout the session.
2025-06-04,-0.329,Negative,Fears of regulatory crackdown loom.
2025-06-05,-0.837,Negative,Market bleeds amidst macroeconomic uncertainty.
2025-06-06,0.796,Positive,Record high inflows seen in crypto funds.
2025-06-07,0.508,Positive,Institutional adoption continues to grow.
2025-06-08,-0.042,Neutral,Trading sideways with no clear direction.
2025-06-09,0.752,Positive,Market shows strong resilience.
2025-06-10,0.407,Positive,Bulls taking control of the market.
2025-06-11,-0.28,Neutral,Low volatility day ahead of fed meeting.
2025-06-12,-0.866,Negative,Investors fleeing risk-on assets.
2025-06-13,-0.23,Neutral,Low volatility day ahead of fed meeting.
2025-06-14,-0.033,Neutral,Trading sideways with no clear direction.
2025-06-15,-0.388,Negative,Investors fleeing risk-on assets.
2025-06-16,-0.257,Neutral,Trading sideways with no clear direction.
2025-06-17,-0.133,Neutral,Trading sideways with no clear direction.
2025-06-18,0.015,Neutral,Market participants remain undecided.
2025-06-19,-0.115,Neutral,Sideways trading continues throughout the session.
2025-06-20,-0.843,Negative,Market bleeds amidst macroeconomic uncertainty.
2025-06-21,-0.754,Negative,Investors fleeing risk-on assets.
2025-06-22,-0.293,Neutral,Trading sideways with no clear direction.
2025-06-23,1.0,Positive,Market shows strong resilience.
2025-06-24,0.043,Neutral,Sideways trading continues throughout the session.
2025-06-25,-0.13,Neutral,Market consolidating around key levels.
2025-06-26,-0.61,Negative,Major exchange hack sparks panic selling.
2025-06-27,0.278,Neutral,Sideways trading continues throughout the session.
2025-06-28,0.081,Neutral,Trading sideways with no clear direction.
2025-06-29,0.473,Positive,Positive regulatory news sparks a rally.
2025-06-30,-0.201,Neutral,Sideways trading continues throughout the session.
2025-07-01,-0.808,Negative,Fears of regulatory crackdown loom.
2025-07-02,1.0,Positive,Institutional adoption continues to grow.
2025-07-03,0.313,Positive,Market shows strong resilience.
2025-07-04,-0.923,Negative,Major exchange hack sparks panic selling.
2025-07-05,0.316,Positive,Market shows strong resilience.
2025-07-06,0.524,Positive,Bulls taking control of the market.
2025-07-07,-0.328,Negative,Market bleeds amidst macroeconomic uncertainty.
2025-07-08,0.207,Neutral,Sideways trading continues throughout the session.
2025-07-09,0.654,Positive,Positive regulatory news sparks a rally.
2025-07-10,0.922,Positive,Bulls taking control of the market.
2025-07-11,0.355,Positive,Market shows strong resilience.
2025-07-12,-0.465,Negative,Market bleeds amidst macroeconomic uncertainty.
2025-07-13,0.258,Neutral,Trading sideways with no clear direction.
2025-07-14,-0.188,Neutral,Low volatility day ahead of fed meeting.
2025-07-15,-0.014,Neutral,Market consolidating around key levels.
2025-07-16,1.0,Positive,Institutional adoption continues to grow.
2025-07-17,0.274,Neutral,Market participants remain undecided.
2025-07-18,1.0,Positive,Record high inflows seen in crypto funds.
2025-07-19,0.404,Positive,Bulls taking control of the market.
2025-07-20,1.0,Positive,Institutional adoption continues to grow.
2025-07-21,0.07,Neutral,Market consolidating around key levels.
2025-07-22,0.015,Neutral,Trading sideways with no clear direction.
2025-07-23,-0.949,Negative,Major exchange hack sparks panic selling.
2025-07-24,-0.612,Negative,Fears of regulatory crackdown loom.
2025-07-25,0.192,Neutral,Trading sideways with no clear direction.
2025-07-26,-0.071,Neutral,Market consolidating around key levels.
2025-07-27,0.201,Neutral,Trading sideways with no clear direction.
2025-07-28,-0.854,Negative,Fears of regulatory crackdown loom.
2025-07-29,-0.322,Negative,Investors fleeing risk-on assets.
2025-07-30,-0.107,Neutral,Market participants remain undecided.
2025-07-31,-0.861,Negative,Market bleeds amidst macroeconomic uncertainty.
2025-08-01,-0.627,Negative,Investors fleeing risk-on assets.
2025-08-02,-0.595,Negative,Fears of regulatory crackdown loom.
2025-08-03,0.727,Positive,Record high inflows seen in crypto funds.
2025-08-04,1.0,Positive,Positive regulatory news sparks a rally.
2025-08-05,-0.582,Negative,Fears of regulatory crackdown loom.
2025-08-06,0.218,Neutral,Market consolidating around key levels.
2025-08-07,0.955,Positive,Record high inflows seen in crypto funds.
2025-08-08,0.383,Positive,Record high inflows seen in crypto funds.
2025-08-09,0.528,Positive,Market shows strong resilience.
2025-08-10,-0.421,Negative,Market bleeds amidst macroeconomic uncertainty.
2025-08-11,-0.789,Negative,Fears of regulatory crackdown loom.
2025-08-12,0.863,Positive,Record high inflows seen in crypto funds.
2025-08-13,0.716,Positive,Positive regulatory news sparks a rally.
2025-08-14,-0.844,Negative,Bears dominating as support levels break.
2025-08-15,0.172,Neutral,Trading sideways with no clear direction.
2025-08-16,0.216,Neutral,Low volatility day ahead of fed meeting.
2025-08-17,0.036,Neutral,Trading sideways with no clear direction.
2025-08-18,-0.961,Negative,Investors fleeing risk-on assets.
2025-08-19,-0.711,Negative,Market bleeds amidst macroeconomic uncertainty.
2025-08-20,0.977,Positive,Positive regulatory news sparks a rally.
2025-08-21,-0.5,Negative,Investors fleeing risk-on assets.
2025-08-22,1.0,Positive,Institutional adoption continues to grow.
2025-08-23,-0.393,Negative,Investors fleeing risk-on assets.
2025-08-24,-0.416,Negative,Investors fleeing risk-on assets.
2025-08-25,-1.0,Negative,Bears dominating as support levels break.
2025-08-26,0.573,Positive,Record high inflows seen in crypto funds.
2025-08-27,0.028,Neutral,Sideways trading continues throughout the session.
2025-08-28,0.478,Positive,Positive regulatory news sparks a rally.
2025-08-29,-0.791,Negative,Fears of regulatory crackdown loom.
2025-08-30,0.253,Neutral,Sideways trading continues throughout the session.
2025-08-31,-0.27,Neutral,Market participants remain undecided.
2025-09-01,-0.301,Negative,Market bleeds amidst macroeconomic uncertainty.
2025-09-02,0.288,Neutral,Market participants remain undecided.
2025-09-03,0.503,Positive,Record high inflows seen in crypto funds.
2025-09-04,-0.4,Negative,Market bleeds amidst macroeconomic uncertainty.
2025-09-05,0.32,Positive,Market shows strong resilience.
2025-09-06,-0.179,Neutral,Market participants remain undecided.
2025-09-07,0.835,Positive,Market shows strong resilience.
2025-09-08,0.751,Positive,Positive regulatory news sparks a rally.
2025-09-09,-0.258,Neutral,Market participants remain undecided.
2025-09-10,0.274,Neutral,Sideways trading continues throughout the session.
2025-09-11,0.72,Positive,Record high inflows seen in crypto funds.
2025-09-12,1.0,Positive,Positive regulatory news sparks a rally.
2025-09-13,0.954,Positive,Bulls taking control of the market.
2025-09-14,-0.514,Negative,Bears dominating as support levels break.
2025-09-15,-0.458,Negative,Bears dominating as support levels break.
2025-09-16,-0.041,Neutral,Sideways trading continues throughout the session.
2025-09-17,0.832,Positive,Market shows strong resilience.
2025-09-18,-0.3,Neutral,Market participants remain undecided.
2025-09-19,-0.694,Negative,Major exchange hack sparks panic selling.
2025-09-20,0.01,Neutral,Market consolidating around key levels.
2025-09-21,-0.534,Negative,Bears dominating as support levels break.
2025-09-22,-0.807,Negative,Investors fleeing risk-on assets.
2025-09-23,-0.42,Negative,Major exchange hack sparks panic selling.
2025-09-24,0.297,Neutral,Low volatility day ahead of fed meeting.
2025-09-25,-1.0,Negative,Major exchange hack sparks panic selling.
2025-09-26,0.514,Positive,Record high inflows seen in crypto funds.
2025-09-27,0.063,Neutral,Trading sideways with no clear direction.
2025-09-28,0.459,Positive,Institutional adoption continues to grow.
2025-09-29,-0.305,Negative,Bears dominating as support levels break.
